ISO_CODE,AD,AE,AF,AG,AI,AL,AM,AO,AR,AS,AT,AU,AW,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BM,BN,BO,BQ,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FM,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GR,GT,GU,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IM,IN,IQ,IS,IT,JM,JO,JP,KE,KG,KH,KI,KM,KN,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MP,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PR,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SE,SG,SI,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SZ,TC,TD,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,US,UY,UZ,VC,VE,VG,VI,VN,VU,WF,WS,XK,YE,YT,ZA,ZM,ZW
AD,0.0,0.18633712070443187,0.2720841703279775,0.15445909275226222,0.19522553849252267,0.21196858790021644,0.19578715917986034,0.1892070323275914,0.1303186910730505,0.1978040271236201,0.14195403572055065,0.17002178521172928,0.15262083266223825,0.22017798275824962,0.20277420861400997,0.15099016998466208,0.23049935877930816,0.13141303627860912,0.20519423971931783,0.17787450878691768,0.17894367164251612,0.2031637579887572,0.19572403196828403,0.16389414255372448,0.19997913954616753,0.12024043697079789,0.2363884397805548,0.15481876994561694,0.14263726252696263,0.2401046731224764,0.2270079241698797,0.1740756423816151,0.14407982552179255,0.148884715832594,0.20972499827264302,0.19920675520683262,0.23568543095727001,0.14273399628053351,0.19310245151498318,0.31363549199319773,0.13166624739221555,0.18971319025407518,0.2082969787651111,0.138075314525973,0.14669820738890293,0.14935075434107847,0.14217652182871166,0.13098380428461676,0.1651883629736084,0.15734056171685762,0.19789080895513866,0.15319164208746672,0.19955183005619137,0.11379939476011369,0.18016822918188136,0.13928706188695938,0.1857326384252681,0.19714151433494098,0.3102580112795531,0.10027041603500486,0.2251969639514757,0.14829664651835783,0.16274184351776333,0.20163676822631327,0.1809870554038664,0.13887096560165013,0.19301024693633018,0.14088730817171646,0.16131372033145297,0.16948452855310514,0.13385457422559077,0.207847420608531,0.18356315646030952,0.21329630186200776,0.21747453150843332,0.20500442538830188,0.15485091250328442,0.25142448151910113,0.15602181318268016,0.12344108223174266,0.14509413150513628,0.20869421129512522,0.14192287017126792,0.23151102200710627,0.14319489716632228,0.21979451477885414,0.21325761615832795,0.18319423271117385,0.2112915394459176,0.16743261139176613,0.18687380816422405,0.15526399925025902,0.2209376552709389,0.2735182626347473,0.22207812046290865,0.17565718276143505,0.15900989618204953,0.2787133334871993,0.21456244798706825,0.21817262483745248,0.17750797286134223,0.26689773974757647,0.22588055009673036,0.24182483913289354,0.21716628727568232,0.18779852213071802,0.18769453444233086,0.15063295177296698,0.17929879720899877,0.24479957120841667,0.16399983664687479,0.1586227375235375,0.2501257333995045,0.24040356175880961,0.21429317968314865,0.23540038468686764,0.2407682116222294,0.10846138056525256,0.19150505007632657,0.2466343674972865,0.18894845188885245,0.22883921167419408,0.16122538252494478,0.16108448802900655,0.4563234075939322,0.19226831838543268,0.22478500627933518,0.17369089087682443,0.18034627661213842,0.19542942123593754,0.25460228031244503,0.22729187295317266,0.1891122553928184,0.15210556041702816,0.20539819393813763,0.5048537145690766,0.1346549427919015,0.1602376536669078,0.1805737051367805,0.22447281643631378,0.14078079797768317,0.30623668379253033,0.1896589168847278,0.18820199116510083,0.1735318996439189,0.2254176578628222,0.2050576306980767,0.14335838491971553,0.1858914267580416,0.18656143529629365,0.26487902367487814,0.4238528841002449,0.41341723125445273,0.17491771466117745,0.2015712296694303,0.11937977895449037,0.1342781035618401,0.18475714344837735,0.20345740691167968,0.18961329409192196,0.2628899937035869,0.14250792396389733,0.4493892401450189,0.19748252550062273,0.2681997479944459,0.14329736872753718,0.3743006760027664,0.15530312489592513,0.16297017446119655,0.16286507098778213,0.16454716160367078,0.17863730132018174,0.19872251774930183,0.2103707391797971,0.17892935407865063,0.18483721759587657,0.1492072248661065,0.139009154151714,0.16342754712999152,0.15796488743459558,0.1637340405174127,0.2462050360070024,0.3558167252523503,0.22175924027670946,0.23903536080614807,0.16838339792144952,0.22680511714580054,0.18874229045462165,0.1453950690653244,0.17783373456992868,0.2194028949723077,0.1891934171016323,0.24875100766110425,0.20500394054571036,0.2753188470582123,0.1870004982175516,1.0,0.22124929573749152,0.272916729237319,0.24622574408208586,0.1765534956556417,0.2123416626799598,0.13822728981884513,0.4390636311784606,0.25312206277698657,0.24723893202142144,0.1842319661499613,0.2154568477510903,0.15338977469352055,0.11841130983407044,0.18469689922807686,0.16945501614108616,0.14941995470384883,0.2575924630299533,0.20518895367453915,0.2716235105819216,0.16930487737387656,0.41840078521960933,0.17339390688415335,0.22177830542298205,0.1890451227810076,0.17387050817952587,0.1873723245705915,0.2264513599022746,0.21170526635927822
AE,0.18633712070443187,0.0,0.1635493050497826,0.11719565812475519,0.21060250482686604,0.19452591094889016,0.14808847195609642,0.196766299845888,0.17251669572144945,0.156604970332474,0.13310300653230245,0.15754515073014752,0.19077081051261213,0.1610117630901463,0.1824071939707681,0.11169578522700352,0.1071748156153175,0.12722459111002293,0.14176501345263925,0.14772234569045517,0.040132423067593015,0.1417906541583579,0.121433994648247,0.1919195872276659,0.12028849279791609,0.14503765598651575,0.277413996193714,0.1692933914687702,0.10568069712415873,0.16824000545343787,0.1930448439653173,0.1081411915824394,0.11883697684637717,0.12532198699408836,0.15171851662344416,0.1296765047758467,0.18821863753669266,0.1419851329181948,0.11746743286334915,0.30970929328904007,0.1589600734213733,0.1269865697258018,0.1277471031436509,0.1362266489655659,0.20282848220244365,0.15150799965321882,0.15385073041442865,0.12907006909266394,0.13007152182282444,0.11662713400941394,0.12018801774219356,0.16116960030678618,0.1602026002686754,0.1131501960789284,0.1129953336366617,0.16157845706677243,0.15874517103661434,0.10875509059921706,0.18107850170344175,0.13399696389175686,0.13740754751602402,0.11347701064777604,0.10114306769161563,0.1348488739746997,0.1982781016599937,0.10627434318119322,0.13436715097142493,0.12036379620961846,0.11543449311923948,0.126788737137281,0.1350761282216616,0.1398096088323928,0.25159394409348745,0.21802283780390685,0.1414789280227462,0.13518394317799554,0.15032972845661052,0.1738657383388672,0.12705373209472182,0.12237684398792281,0.11285409925107115,0.1435673133919655,0.09006556342519167,0.19627840071879987,0.14256776408527405,0.19809046589548918,0.16918544736632735,0.1579340947303579,0.12280281482720767,0.16896161285473976,0.14713973608321063,0.21077971160546471,0.07652773620849274,0.18594953062087494,0.20004418697078408,0.1782459136315121,0.08695504161402268,0.18890517675053808,0.14400749766241172,0.14367828168000352,0.10760818784290094,0.18938693614803603,0.1513980449767488,0.17750794013110371,0.19901836779441429,0.12424070840359613,0.05211053861558623,0.15753469613648363,0.10593878273849355,0.16483748270359633,0.09576591221743713,0.10717059594115386,0.3043528698103304,0.14706039857733322,0.1318475520381882,0.18443728625556388,0.24191561344261936,0.16819100930269193,0.14998582804798855,0.18252765013175143,0.12835362223813318,0.29906492293376785,0.12478805841361962,0.15839774369157766,0.5219641403345878,0.16208471271929736,0.1824583308620339,0.1676422033239504,0.1287119465870481,0.09694822395087732,0.19415115010440642,0.2082333312678326,0.13941270988850407,0.14311868654050408,0.1275131893698377,0.5203725640386716,0.16878999655166094,0.10242057110885272,0.09168154344384905,0.14711851351737937,0.15061861469700033,0.22300884287229783,0.17026053828299503,0.14502133866704658,0.17662939892948892,0.1479215879788004,0.1264678624451474,0.16072810640530555,0.15532639966277306,0.1753762894701636,0.15952028714251443,0.40558132065755226,0.3471697352825748,0.14327019636747163,0.05077561033028355,0.10454671643672042,0.13022828624219918,0.17742138609147717,0.14855454448118133,0.10380493420121706,0.09581689198827537,0.11025281992475111,0.51011047909528,0.2618828854123221,0.19966780123780126,0.19666967404315372,0.34371189813576053,0.19917712684461275,0.036009943492150254,0.13704941931706238,0.1336470311783533,0.154952463535313,0.12305245632760942,0.1232629548700549,0.03501367598063443,0.13769195342743856,0.09842593787764842,0.11566660863281952,0.10021050264335263,0.13631049304798804,0.13683174435068557,0.1949323150051946,0.4510590692845282,0.1520594979493115,0.14216836831261437,0.13228651440856387,0.16027735425766143,0.146213813884136,0.16578552884551467,0.16023241079042627,0.16120980019868336,0.16496176346888713,0.16455460861877702,0.13833650458160696,0.23205092635692626,0.11260250496742297,1.0,0.2198121682987414,0.1978597716297823,0.18465451059572224,0.1279616534570357,0.14574359780812018,0.12550002834935947,0.39412409917013014,0.22486046784461944,0.1579638660117113,0.13117365837654926,0.15149748777532634,0.13409505429958202,0.17694154349073177,0.1135798735751613,0.11531944682816142,0.17221951231441635,0.24388916076848344,0.20896086512908685,0.22820643305776644,0.11208690538934496,0.42961419306910775,0.13121636343226606,0.21307730131440172,0.09979847883380943,0.10533282258616383,0.12029538531232709,0.15706394411590885,0.1433421553244414
AF,0.2720841703279775,0.1635493050497826,0.0,0.22163654145026868,0.2924177582329214,0.2808928325931047,0.2503885051560457,0.28035754263021617,0.2620319968221938,0.24233290743935743,0.22604160075494206,0.25309361724267243,0.26707140397991735,0.24067055393859915,0.2682602132716936,0.22362240446797665,0.21631825131995552,0.22465044304526505,0.2284709676625678,0.2485787473235015,0.1686513304509626,0.2299816855338851,0.22526191732646383,0.27615737870534107,0.20968647743685753,0.23935572685923734,0.3410875600603256,0.255641944366099,0.21220109355353822,0.25909202448266133,0.2624906772327439,0.22260646236616488,0.2157218334891301,0.23077911157918274,0.234826854454254,0.21284194186910677,0.26383949493992254,0.23887089718612242,0.21736691341722836,0.3656458400322006,0.24761175047488182,0.218546306561352,0.24379372982160064,0.23615006382278936,0.280699449776323,0.23988226205137753,0.25029067040458586,0.19610179573540132,0.22261890951710828,0.22137354485040794,0.20847090566203608,0.2458028766886301,0.26281287268148523,0.21949642688097804,0.16710100603548705,0.2533757044890437,0.26269598492791246,0.19252325113168944,0.2984064014129957,0.23291442416273656,0.2311564135073867,0.22662780093255197,0.19047281108704894,0.24269533193411486,0.2907710862579006,0.2086242253355408,0.2239735906057756,0.22801248065582147,0.21885192764390604,0.24165304612087668,0.22370250903267774,0.2201082077910761,0.32641746055891374,0.2989551108970353,0.2291276363115069,0.21829750469615627,0.22154534477384558,0.28529176578365945,0.22126898801742179,0.22529639953515435,0.21661690451357496,0.24847981930856888,0.20532181672684346,0.28391839425572274,0.24080196157611822,0.29254915401140547,0.2727730993599803,0.24710040723586812,0.22054322608835752,0.2628257200562931,0.21315096910652298,0.31020923302202386,0.20311840006206383,0.21489722071996986,0.3014469999919205,0.26295858562898344,0.2054697572994022,0.2492312379559325,0.26455282704249594,0.2400761986734572,0.19226801840539476,0.29351899554245797,0.2653263154024742,0.2750739003939352,0.2910589232450792,0.23694348921851116,0.17954444880815423,0.25716295021671776,0.2117745770180438,0.2805862864340205,0.1738217780871707,0.21978165144797424,0.36193481638341374,0.2760108196277211,0.2194482591379222,0.2753492917702808,0.3126690470342953,0.2523119770839617,0.2371982044165688,0.2252730194217032,0.19851040698933142,0.3571234190637851,0.21168667465347968,0.24036936907434991,0.548525365652023,0.22753325515572187,0.272143241673075,0.24886482346862648,0.1964320588012285,0.22112171639795886,0.3000523836151858,0.290853069608108,0.24039069998426243,0.23192802709918747,0.19923208617067922,0.5576838251104961,0.25746520133578144,0.20272823483130942,0.16955613655298063,0.24898930643006167,0.23941585649990926,0.28166557357366573,0.2520343778095544,0.24812325718652795,0.24463486143783875,0.22416149093448356,0.21993766090237732,0.23147770164789538,0.26349034001264393,0.27627209385839935,0.2560850246750418,0.45720712780012873,0.44631316695999035,0.25022274667763655,0.19004078628383714,0.21687073959267755,0.23568634644836906,0.25032942407972414,0.23820596876786926,0.23369419428903238,0.16272753083145308,0.22449845690208858,0.5516718416823996,0.3388046483919569,0.21519404331597003,0.28226261302935485,0.40897230466521783,0.283258166824496,0.1643430576275916,0.2323349286208356,0.23214098925679671,0.25534966370001233,0.24049808891898827,0.23212285342272632,0.15199742171223618,0.22867446566439098,0.20537657065465253,0.21437188729842793,0.2094521064831405,0.23187655152406672,0.2300323553231186,0.24335960529326717,0.47870722595882764,0.24285109850767395,0.212268916788383,0.23110312854136583,0.2110528169058734,0.2521563780940248,0.24817716889498154,0.25212763746068145,0.2601174460970853,0.26798060686414993,0.24611349485822498,0.23635525187703543,0.3151708921389764,0.18092947377326618,1.0,0.2665531650061733,0.30324303706986444,0.23611348040416946,0.2283018361924175,0.2113533944345164,0.23230574486839273,0.44380214823573194,0.2984208129546634,0.25021786451161654,0.2292324624310884,0.2360613784880754,0.22824284316986476,0.2620833158185645,0.2015796579138469,0.2331955502450691,0.26195010131050456,0.3039206147794149,0.27105076467888833,0.2999352861755571,0.20832140280579803,0.469038832548629,0.2305189857270784,0.28553270029426214,0.16227045957700215,0.21131972928015486,0.23544039777204584,0.24750664656579136,0.22923523794618705
AG,0.15445909275226222,0.11719565812475519,0.22163654145026868,0.0,0.13049773317267266,0.18770855844724688,0.1565940756720876,0.16598433832564508,0.1378605490552801,0.12594016099102567,0.110199455252605,0.1234062585617468,0.11670220538661624,0.184566590608101,0.17786497619443642,0.054170064794842876,0.15250625727556422,0.11470702724650084,0.139288827543239,0.14289971136956225,0.11966776998099882,0.13588905128499118,0.117505537333909,0.13798531353137422,0.14973542851534272,0.10917820496098296,0.2082416847791666,0.1410931846095249,0.04947304316165124,0.1781742752529082,0.15102196079017427,0.12119573498865388,0.0509263548087302,0.1034199830957514,0.1428311438148946,0.12873267031057578,0.17387314986970415,0.1276935979816899,0.11791310626260765,0.2711808936348882,0.12498391523366548,0.12063971329241707,0.14573535416680927,0.11416673620259665,0.14851527354747385,0.11759699528915113,0.10255674617659938,0.10767081359630293,0.12328257236175733,0.11344166352596496,0.13411499374031255,0.14521306942850165,0.09291840756866498,0.08400374222001272,0.13806751919307148,0.12520417029816644,0.15156466759099052,0.14653167058704086,0.2177488196863543,0.1069277900083756,0.1483125501292385,0.11063054702611785,0.08484184843944331,0.13433292625676319,0.1516372356207737,0.09748715147567633,0.12807758864259022,0.09553770058010502,0.05920105043434376,0.1297096056369702,0.09352977933286055,0.1234270689387501,0.20605805836263758,0.15541207575608884,0.14440313392702242,0.12956590911352894,0.09034805887567465,0.1873807211782843,0.11193405565303738,0.084721228229097,0.0934414376648871,0.15264873359269748,0.06257964346246259,0.17741579397223406,0.1098568380721835,0.18627601518620285,0.15333845024654325,0.15007421571605606,0.14945620783333302,0.12797674118960234,0.14352219436389957,0.17186449724769626,0.14525686317890318,0.21655448083906437,0.17508974339872962,0.1455787771758008,0.0495305678064738,0.236597323317965,0.15467995416885083,0.13891991677547566,0.12229017239856321,0.20597779574752628,0.1570581671941832,0.1847491220980475,0.12012322163993383,0.1293046592193401,0.11900401501949653,0.09812409901150321,0.11909057483397345,0.1698112898817451,0.11080604001234629,0.04597870436433493,0.2837396625620403,0.17777995430797922,0.11942270755864515,0.16478076560866517,0.22023151766088866,0.13668773564373904,0.14637425533833737,0.20806152130463929,0.13096279513327858,0.26260782481918776,0.12433692998946178,0.14207067316090827,0.4530840267490398,0.1416803189893847,0.16463812632211294,0.15787565057268504,0.11746448306943513,0.11893434625795152,0.19946281526484466,0.18476825822195064,0.13165511800918983,0.08580046349949022,0.149013465890656,0.44695711850028397,0.1261551990477946,0.09661797317250476,0.12090098241399638,0.13465480477269898,0.11493758915702112,0.25064183049528577,0.1555691447815586,0.11880999782783053,0.15223092610322753,0.14734619380311575,0.12432710821335657,0.11296939182516141,0.14700728649847905,0.1715744160995878,0.2092303172884642,0.3991206397070689,0.37616309201263853,0.1277114235930159,0.1268849224548929,0.081475827771606,0.10706579926941306,0.15261193460613875,0.12907403184801503,0.1202238841285842,0.19272666537917416,0.10056348516987468,0.4488119117447624,0.18478611385094823,0.22772943384634825,0.161936661686373,0.33817921881584545,0.15215049655720247,0.1084189946769869,0.11538848524231837,0.1323298136779717,0.15060872984301998,0.14522032664374684,0.13011522001759546,0.11153913966837614,0.11873173111639401,0.08236164957606573,0.10626217591196818,0.10927380019679567,0.12441858575320675,0.13220502419973645,0.17172611430335383,0.3974304976972255,0.1592446609965792,0.16458924977884148,0.10192304541617747,0.15214318715985264,0.1463541806176959,0.12327534531036888,0.09015923756195687,0.15422310731380984,0.11696708299865011,0.17641522611312188,0.13397875826024186,0.22943199473994802,0.1337602453737553,1.0,0.19026446859555468,0.22083717036152728,0.20874966096615744,0.11454014785734168,0.1571916804161977,0.06561794864281056,0.37402584549089113,0.20689587279076982,0.16250564761432984,0.13247667277158293,0.13584137206987457,0.10005124057035675,0.1399911423135568,0.13297432927734065,0.06060368086528356,0.14038920319835368,0.17144717529491182,0.13617978669868858,0.21806715319471426,0.09883526942203336,0.4015765758737828,0.10835988457889656,0.21229206760415786,0.12448599154582973,0.10596519628854306,0.11865535858169052,0.1417541815895823,0.13797252991264652
AI,0.19522553849252267,0.21060250482686604,0.2924177582329214,0.13049773317267266,0.0,0.2627793950123807,0.23194741671901997,0.2369355694030003,0.2037249465239983,0.1906000196876374,0.1901613525674295,0.19687351031564526,0.1631166397879228,0.2633793085123939,0.253511385214781,0.13810746112731243,0.24971500595167417,0.18857555538062065,0.23250597238634652,0.2174993498470914,0.20853383579219642,0.22109880648554492,0.21952441680918777,0.17536513000125298,0.23508214271291383,0.1889391866900313,0.21510527923480194,0.210483316622587,0.13708124898801466,0.2536696654626006,0.23558453853900152,0.21517918857406948,0.13844219600678964,0.16767762094567729,0.22708430412315406,0.2169374086585416,0.25067317342048323,0.19574675633771932,0.2111298218061154,0.28836294027167164,0.19234595001974397,0.2112752710886241,0.23842687730695689,0.20052038721160814,0.20320437607319697,0.18807289090632395,0.16661161736549124,0.1868269790976227,0.20108266060753233,0.18584105227684022,0.22105206919955145,0.2108257962038983,0.15296504436475045,0.16305195740286627,0.21114010701917274,0.20086469286983466,0.23175411667664358,0.2308962081166276,0.3202815480777318,0.1867532194652376,0.24166943244950723,0.19676205546286318,0.16831779956120962,0.20610900370957175,0.19669047148809493,0.17320564419123996,0.21370421494837877,0.174059690151385,0.13195412765941994,0.20561462652142426,0.15593132202478843,0.2153852756579,0.2336597232759824,0.20980681870800477,0.23484886023109675,0.22695429515926835,0.14007411498827593,0.27375591344094596,0.1914607348113242,0.16771457256624278,0.16523915723801597,0.23935801065102058,0.1599968530734116,0.2493007103183451,0.19389438550657967,0.2617272427504209,0.22471738431391475,0.21905307795324835,0.23230898627842866,0.19941619299393454,0.21269344332764584,0.22077652895880417,0.24171247061279455,0.2930649582705266,0.24139860857895745,0.21121852207752223,0.16029218860088668,0.29723653824659646,0.2537420210553364,0.23721367041756058,0.21524305873109473,0.2786658893839046,0.24287058751820811,0.26864979971196423,0.18027565381882438,0.21766086981333688,0.21586283658186922,0.1507886010138133,0.21406258701006298,0.26626137266951777,0.19186883395860144,0.13557753093051372,0.2924897751371708,0.26508074370123136,0.22415363757370155,0.2590276882700506,0.28778686877096815,0.199955091663775,0.22846201485596673,0.2786814784526366,0.21176295391264466,0.2693511379162117,0.2071688461003337,0.22014447627490819,0.4207302865130129,0.21164297804034038,0.21434710256583722,0.23220256489522184,0.21213945898009845,0.21952838540682929,0.2876997824286175,0.25421666995637116,0.18064711235748365,0.14329275417007936,0.2371207245248449,0.46979486077705535,0.20212715489632604,0.1792925366496193,0.20437915845447385,0.23979030897226106,0.1868578572247378,0.3200769739737014,0.2285707082393944,0.2150755754097039,0.2116322155955792,0.24524772116243043,0.22158070607382074,0.1843319210829517,0.22397786109359197,0.2383543694957383,0.27803992423349855,0.41317154389375366,0.4459753129951711,0.1958119452955629,0.2233631033060135,0.17212432173606285,0.19059126796791548,0.20293234460599063,0.2164913911025379,0.2123636118283725,0.2826889297132067,0.18748939889296756,0.45351851653330566,0.21273290068318174,0.281000412405921,0.21364422271749273,0.3593539552853465,0.21361905140647397,0.19817940194772277,0.17767752509049095,0.2085470930240333,0.22932859411330764,0.23149786405639794,0.2296883341019571,0.20806441569220802,0.20149730494124374,0.16674038134480784,0.18901057976850033,0.19305153968201705,0.20583336912394157,0.20891012071791104,0.24509161402654067,0.37810456392208924,0.2477742291221946,0.2503881907906359,0.18221601669888132,0.23225654760680536,0.21971662674560688,0.19972226800074822,0.13229833657616719,0.23924125931560014,0.15228462558177702,0.26501013734873924,0.22703092155388138,0.31013513272609783,0.22123240873344108,1.0,0.2394478236235037,0.2935736114693883,0.2716329002458039,0.18752022877972485,0.25742765292861214,0.15220217439656136,0.43446621505048777,0.26628639848563707,0.26063054026750476,0.21589685216886945,0.2241183034622809,0.16743862561311873,0.20321629782835215,0.223898077475569,0.13920851818435287,0.21114803056930787,0.18767659440296525,0.1560346507666419,0.28856687773171974,0.17413328102386016,0.4286075479519428,0.1845128299646367,0.2738020444014512,0.21802004008825848,0.19254061144070667,0.2133578716282647,0.23829762390243103,0.23353994087834662
AL,0.21196858790021644,0.19452591094889016,0.2808928325931047,0.18770855844724688,0.2627793950123807,0.0,0.20372206231639056,0.24317114608608237,0.216800435712608,0.23045567453676685,0.17227515760169476,0.19493281592875378,0.22883729076821568,0.2250007373813958,0.20277281497671762,0.17941661826719912,0.22981156795470714,0.1738715282323825,0.23526003132173468,0.1918112379353476,0.19076522050560163,0.22527143864025434,0.21839202391811807,0.23920264817134262,0.22192277427041074,0.20134332765517238,0.3178826811488987,0.21985265008461685,0.1779599148949509,0.2637052935804759,0.2446082154699477,0.18602049218026184,0.18019197698790168,0.1767303208854083,0.23236809211765364,0.22408043281138512,0.26257155392614995,0.17134084161868623,0.21661369283639598,0.3659518070315806,0.20877080800453718,0.20739659698033075,0.22173526663709286,0.20195588809209164,0.23673195701511307,0.21702981050433257,0.21146640861585286,0.16093314106249923,0.18279383272406025,0.17330549782489346,0.22134290609934903,0.19567198838271027,0.2363745340489991,0.1798304297822173,0.20409964089784693,0.21455534386552855,0.2147431078324985,0.21138009755833476,0.3171451557678586,0.18202645193843459,0.23499378553266448,0.17591515178219252,0.1832825613984692,0.2361726338534197,0.2291842099947159,0.16811657592935136,0.211669940615119,0.16724715051261607,0.19564771450991725,0.18941160165982085,0.20590226716493,0.2244919253742892,0.2796442462059092,0.25537990539214805,0.23786591739406093,0.23393365252077458,0.2125597403197319,0.2797870568534778,0.16024519405734572,0.18629186685339183,0.17645432113375437,0.24270972328828333,0.17854989433674417,0.25083310840318584,0.2053006736832228,0.22859151498489716,0.2373113904331553,0.20516412119788774,0.22224250034225734,0.20528026924711318,0.20274994910317956,0.22676637984600267,0.2261902417373678,0.281569381782637,0.2489403456534316,0.1871718620579802,0.16901823123216164,0.28357995099589073,0.22408570059052113,0.22942805060814664,0.18484429492944732,0.27041943564762005,0.25944101639591954,0.265159413329098,0.2517922196751059,0.20218044666289003,0.19476661445705357,0.2117118352418006,0.1856447775023058,0.25169738693049404,0.17567569886121803,0.18787204387661982,0.3016744783538158,0.24844133582507522,0.22968751032358792,0.2559020635883664,0.2724119548455566,0.1885860308538122,0.21048188496250686,0.2649710871904969,0.21536702601765234,0.311759215806396,0.17712313209255892,0.1568863918540535,0.5261168156668319,0.2173455183094114,0.2578985378856343,0.1312667117895454,0.2036531954383124,0.19841759613282806,0.2615612776656806,0.25389996181666596,0.21679658394194112,0.20149833526327354,0.22583267511293947,0.562293967220672,0.19263438222810736,0.19260458138803038,0.19645518456905986,0.23364241919539663,0.20579113064142196,0.3158267697716537,0.22447142375967488,0.2163671614181678,0.2218662500112999,0.24458102353753353,0.2211491709381117,0.20847679683787468,0.2064758834368795,0.2186095242699576,0.27069524549674695,0.460447555059071,0.41747110357334005,0.18986354797457772,0.20734644238030708,0.18009689831781717,0.1970386305277274,0.236251964428554,0.20543587064238966,0.2025660675027593,0.2669931327453363,0.16920401286303255,0.5159820962021173,0.2741309623600997,0.27102478639530503,0.2285086108505745,0.4235430157701233,0.2361604109671651,0.18197099741990053,0.19893320891960575,0.19264231763434403,0.17630992496151598,0.20059313363528553,0.22503243999487843,0.19023725150336857,0.2078461785302116,0.19055556908022098,0.16366823675057973,0.18512846672261307,0.16837299009259876,0.18663390959445025,0.2604272775408567,0.41449074124538077,0.2442743373765759,0.2468311678983438,0.21145579810748538,0.24267428426702198,0.2320776467643887,0.2153404248049947,0.2128303194164205,0.23855398899712377,0.24090473400238144,0.2696491968746232,0.22805647626801573,0.30182656185734114,0.20489319615714408,1.0,0.2618810526803602,0.2962380090451464,0.2675009776282695,0.20782511900188072,0.20896776753046142,0.18566903497071752,0.4520149302269929,0.27500651873488335,0.26358568046606323,0.18577794766137,0.22478740922635898,0.17808709925776367,0.21931947720853007,0.1967424694799138,0.19534535346138682,0.21582773322638515,0.3013300447596874,0.2555189413800343,0.287731399453392,0.1900826438677662,0.4687294827042905,0.19215611306532177,0.04423962183902963,0.20115938800304856,0.20360194983086466,0.20351859814076,0.23516691936224254,0.22252850783863876
