ISO_CODE_1,ISO_CODE_2,FBDist
AG,HR,4.216244745502241
AG,HT,3.6233775688521073
AG,HU,3.6877484363127215
AG,ID,3.6298614499307806
AG,IE,3.950093611749832
AG,IL,4.010259647226658
AG,IM,4.751797646864467
AG,IN,3.6544840985699243
AG,IQ,4.876492979238373
AG,IS,3.7908995626984296
AG,IT,3.783442070420793
AG,JM,2.682462665907069
AG,JO,5.543973612731964
AG,JP,3.742212227740375
AG,KE,3.4057432060621626
AG,KG,3.4727232103842134
AG,KH,3.829341272068283
AG,KI,4.07031816190619
AG,KM,4.090476109664412
AG,KN,4.335679689880684
AG,KR,3.8943085736319065
AG,KW,3.5722287697749144
AG,KY,3.352570895526405
AG,KZ,3.5713356674927925
AG,LA,3.7375601856701857
AG,LB,3.714004969058032
AG,LC,2.585126566833168
AG,LI,6.046049115585325
AG,LK,3.6232149660616533
AG,LR,3.4791690897395977
AG,LS,3.5619707926421773
AG,LT,4.758402071904649
AG,LU,3.4930438492811606
AG,LV,3.4197236300330025
AG,LY,4.388991802608537
AG,MA,3.6683360982316358
AG,MC,5.529041183596597
AG,MD,3.535863828243805
AG,ME,3.9903835424347327
AG,MF,12.612175928064985
AG,MG,3.4597163647381284
AG,MH,4.054184628205152
AG,MK,4.199067975734698
AG,ML,3.659007871888113
AG,MM,3.5762066746844714
AG,MN,3.6921671510620904
AG,MO,4.701408104829066
AG,MP,3.7919639860560763
AG,MQ,3.3883895531319284
AG,MR,3.7248701353051024
AG,MS,13.119217429137208
AG,MT,4.424479595469561
AG,MU,3.6784404076376798
AG,MV,3.925032776271042
AG,MW,3.6165493054652047
AG,MX,3.5198114917429972
AG,MY,4.867419749046041
AG,MZ,3.479245922793238
AG,NA,3.3896013965024556
AG,NC,3.8183160506813616
AG,NE,3.699671689010851
AG,NG,3.5491117533296848
AG,NI,3.4712553902392527
AG,NL,3.387732208104051
AG,NO,3.590724199853584
AG,NP,3.698582720978512
AG,NR,8.615886261081005
AG,NU,4.742144213120556
AG,NZ,3.3641896365819504
AG,OM,3.522338474346349
AG,PA,3.267914992357195
AG,PE,3.4125887017830685
AG,PF,3.9495647946020087
AG,PG,3.6287304126941478
AG,PH,3.504726246547276
AG,PK,3.743650245843982
AG,PL,3.4232557807442476
AG,PM,12.237840991416824
AG,PR,5.571197265545995
AG,PS,5.437431266178953
AG,PT,4.180009424935926
AG,PW,7.873204420118339
AG,PY,4.157248559652987
AG,QA,3.5005757560981445
AG,RE,3.773920237017615
AG,RO,3.846303454642443
AG,RS,3.821077720690514
AG,RU,3.671455303534708
AG,RW,3.7461869947153668
AG,SA,3.539701415941065
AG,SB,3.6827984546514627
AG,SC,3.1743119659738324
AG,SE,3.4674201817359487
AG,SG,3.4216473528020295
AG,SI,3.714918106697097
AG,SK,3.6071444905397185
AG,SL,3.7711838763884393
AG,SM,10.010818991844635
AG,SN,3.6836099284600876
AG,SO,3.7777997400569068
AG,SR,3.6310764618064857
AG,SS,3.6683454276127643
AG,ST,3.8757191809240794
AG,SV,3.7013401876030785
AG,SX,3.4713395587985865
AG,SZ,3.5984684675895955
AG,TC,3.664027742413304
AG,TD,4.055499754186468
AG,TG,3.730576593397717
AG,TH,5.181643783772895
AG,TJ,3.5648187513727714
AG,TK,5.597020762463914
AG,TL,3.605348333098678
AG,TM,4.432656375439975
AG,TN,4.340936563938677
AG,TO,3.578630915840455
AG,TR,3.663723333918274
AG,TT,3.5907402616411743
AG,TV,7.3624430465529445
AG,TW,5.0953272659123465
AG,TZ,3.778362304942772
AG,UA,3.5428263574394405
AG,UG,3.397611685448362
AG,US,3.10480143850555
AG,UY,4.0408428633160245
AG,UZ,3.4799975182141796
AG,VC,2.764796609927821
AG,VE,3.5989831026924866
AG,VG,5.02750256056373
AG,VI,4.052881057411385
AG,VN,5.4537758718073865
AG,VU,3.4208730964581795
AG,WF,7.476448938739583
AG,WS,3.375638334362209
AG,XK,4.783226142747814
AG,YE,3.8151902012236083
AG,YT,3.5895455185598144
AG,ZA,3.2307475168111517
AG,ZM,3.408138773585172
AG,ZW,3.5347918273024903
AI,AD,4.658854215805935
AI,AE,4.823842143434478
AI,AF,5.1865512493342685
AI,AG,4.161305040159293
AI,AI,0.0
AI,AL,4.989388991307907
AI,AM,4.691531593854549
AI,AO,4.7529780373082255
AI,AR,4.809484345605131
AI,AS,4.623479767071403
AI,AT,4.570603594768829
AI,AU,4.47937372205343
AI,AW,4.787066291929237
AI,AZ,4.827224814755674
AI,BA,5.151093489917631
AI,BB,4.167232221600335
AI,BD,4.9331621122677625
AI,BE,4.352785776033143
AI,BF,4.908504548026264
AI,BG,4.820746968116861
AI,BH,4.726332228026267
AI,BI,4.828754650812823
AI,BJ,4.8264077298623675
AI,BM,4.562564734372579
AI,BN,4.856055558104554
AI,BO,4.6472302008065585
AI,BQ,5.779316840320547
AI,BR,4.780628584466529
AI,BS,4.225756345825966
AI,BT,4.7183435819180675
AI,BW,5.090110522536764
AI,BY,4.923317883233538
AI,BZ,4.255699472517542
AI,CA,4.288892415812165
AI,CD,4.886160481992121
AI,CF,4.75223406403095
AI,CG,4.822044610448465
AI,CH,4.360016230123441
AI,CI,4.731196860814515
AI,CK,6.630130368749238
AI,CL,4.757653911633265
AI,CM,4.788962508568156
AI,CN,5.020065666524738
AI,CO,4.611154628226335
AI,CR,5.609383374379663
AI,CV,4.556588357746073
AI,CW,4.58584140266034
AI,CY,4.892117966249347
AI,CZ,4.548175661624081
AI,DE,4.446038985512503
AI,DJ,4.729586235013891
AI,DK,4.674864194665547
AI,DM,4.253327301221407
AI,DO,4.505422203295444
AI,DZ,4.756693025915076
AI,EC,4.758224154606646
AI,EE,4.5361533913254535
AI,EG,5.074593305133334
AI,ER,5.485927084048998
AI,ES,4.497627002907545
