ISO_CODE_1,ISO_CODE_2,FBDist
AD,MK,0.2058599095286534
AD,ML,0.25483343338848397
AD,MM,0.24579401251444888
AD,MN,0.2532014626229221
AD,MO,0.2517282855203642
AD,MP,0.23744663429949175
AD,MQ,0.20065564375850742
AD,MR,0.2502947958281325
AD,MS,0.582375085825062
AD,MT,0.186587031624179
AD,MU,0.202126481489191
AD,MV,0.23088650882563222
AD,MW,0.2734148164802136
AD,MX,0.17629775268484127
AD,MY,0.27654604864381027
AD,MZ,0.22531769199015284
AD,NA,0.2232219362030856
AD,NC,0.20132834644841668
AD,NE,0.26500022579840044
AD,NG,0.265041117518901
AD,NI,0.1922996993881656
AD,NL,0.1781423779850415
AD,NO,0.18961884092295478
AD,NP,0.25245388080341047
AD,NR,0.5031012851091223
AD,NU,0.4535231505885233
AD,NZ,0.1881292916377899
AD,OM,0.23689934330783968
AD,PA,0.17222518352280203
AD,PE,0.18226181226711335
AD,PF,0.2119582758800379
AD,PG,0.26175928129269554
AD,PH,0.23295087455710506
AD,PK,0.2652533806897701
AD,PL,0.18594981662563181
AD,PM,0.5316963224678943
AD,PR,0.22937366616348698
AD,PS,0.32788609723196827
AD,PT,0.16207243126504178
AD,PW,0.47373915525869115
AD,PY,0.1885163305065084
AD,QA,0.2204360100382463
AD,RE,0.20538888533954658
AD,RO,0.21440611077263183
AD,RS,0.2143273701037509
AD,RU,0.23528768627965868
AD,RW,0.2763456884555472
AD,SA,0.2359770080420719
AD,SB,0.26185941551812775
AD,SC,0.20187502332021934
AD,SE,0.18401363484903388
AD,SG,0.1976451347267263
AD,SI,0.18371835327274977
AD,SK,0.1879385986977924
AD,SL,0.2847926433096467
AD,SM,0.40817246067937263
AD,SN,0.2570767138389639
AD,SO,0.2806190970269772
AD,SR,0.2187329610938611
AD,SS,0.27187168392816197
AD,ST,0.2654024013443168
AD,SV,0.1985009675288797
AD,SX,0.2322899390473644
AD,SZ,0.2645418375114944
AD,TC,0.2681553911532307
AD,TD,0.31133701135672964
AD,TG,0.26472176706882833
AD,TH,0.29801727618740104
AD,TJ,0.23014408214278004
AD,TK,0.7700582561690024
AD,TL,0.22522595223726927
AD,TM,0.3683974847038535
AD,TN,0.2401477212353722
AD,TO,0.25269011988233037
AD,TR,0.22895820376470444
AD,TT,0.22111805688037678
AD,TV,0.5595696037349335
AD,TW,0.27367348554831605
AD,TZ,0.2904804155822064
AD,UA,0.20784189316013024
AD,UG,0.24728063058820182
AD,US,0.17251272351985514
AD,UY,0.1810023283775981
AD,UZ,0.2153196858332852
AD,VC,0.23530060585046342
AD,VE,0.20717970305520828
AD,VG,0.32027394644008444
AD,VI,0.25351133036586726
AD,VN,0.3069167726509908
AD,VU,0.2267124018833192
AD,WF,0.5013561057477562
AD,WS,0.2316965819842003
AD,XK,0.24805196098231952
AD,YE,0.2725167594378305
AD,YT,0.23018758302661457
AD,ZA,0.20521150713285952
AD,ZM,0.25103150693174625
AD,ZW,0.2647867530085095
AE,AD,0.23355247493544373
AE,AE,0.0
AE,AF,0.18437230408897243
AE,AG,0.20898955125108631
AE,AI,0.29891876349203517
AE,AL,0.19106237323035347
AE,AM,0.1712568323744984
AE,AO,0.22992344633916773
AE,AR,0.20042544095091563
AE,AS,0.2668772089651277
AE,AT,0.17605377385807075
AE,AU,0.16716681183327042
AE,AW,0.2433916652279592
AE,AZ,0.1812553683755863
AE,BA,0.20543820097682142
AE,BB,0.17483946403138906
AE,BD,0.15946160134060927
AE,BE,0.16265505383232226
AE,BF,0.2070565938723561
AE,BG,0.17556661265781792
AE,BH,0.04974154135271602
AE,BI,0.21128605889176388
AE,BJ,0.194713455686906
AE,BM,0.24293319170960137
AE,BN,0.15560961591095224
AE,BO,0.19951829940365562
AE,BQ,0.35538275753420023
AE,BR,0.19577235510933622
AE,BS,0.1668158786726882
AE,BT,0.1771682808998435
AE,BW,0.2098500236262798
AE,BY,0.20251355650345138
AE,BZ,0.1781526266432717
AE,CA,0.15466683050720342
AE,CD,0.21363177606915373
AE,CF,0.19770797434550014
AE,CG,0.21019967615249568
AE,CH,0.15390207556153868
AE,CI,0.1741059684732552
AE,CK,0.422173976816384
AE,CL,0.19546368228830824
AE,CM,0.19516995066482012
AE,CN,0.20866604072262218
AE,CO,0.18389690385349367
AE,CR,0.24915518701737893
AE,CV,0.2077323939643626
AE,CW,0.21512134849728548
AE,CY,0.17232702309679326
AE,CZ,0.17136577315915258
AE,DE,0.15315688898300017
AE,DJ,0.17820048973005453
AE,DK,0.1852315089546529
AE,DM,0.2578627207829023
AE,DO,0.1868569998190338
AE,DZ,0.14633008456208674
AE,EC,0.20426250180030825
AE,EE,0.16716021623526578
AE,EG,0.14904538680072832
AE,ER,0.33280474229136126
AE,ES,0.17206162843979922
AE,ET,0.21842773988825315
AE,FI,0.17745127781635273
AE,FJ,0.16124467500806672
AE,FM,0.2738817980506554
AE,FO,0.30360343315721916
AE,FR,0.15619847335644144
AE,GA,0.1944979245035352
AE,GB,0.15268970859108333
AE,GD,0.20815833001912887
AE,GE,0.18029518808611233
AE,GF,0.20171824960137474
AE,GH,0.19206189571078758
AE,GI,0.2899878709504444
AE,GL,0.2607001375367717
AE,GM,0.19869753886661656
AE,GN,0.20589007807070836
AE,GP,0.20800298836177789
AE,GQ,0.2913967804355605
AE,GR,0.17228186761851072
AE,GT,0.1892714400005593
AE,GU,0.19173954319438424
AE,GW,0.2554842449647433
AE,GY,0.15387852124454127
AE,HK,0.21118579983628316
AE,HN,0.19166363576350587
AE,HR,0.19787579636328778
AE,HT,0.22494450993381954
AE,HU,0.17483175790221805
AE,ID,0.1717617931508838
AE,IE,0.19435103021021416
AE,IL,0.16976211875529323
AE,IM,0.25705337030605435
AE,IN,0.1417560056828211
AE,IQ,0.20534911938942013
AE,IS,0.22879960282020406
AE,IT,0.1777029026137653
AE,JM,0.17547025411258488
AE,JO,0.19091942742889523
AE,JP,0.19463740507437666
AE,KE,0.1630769936680745
AE,KG,0.1555574560769042
AE,KH,0.18470326663635772
AE,KI,0.2784062164447574
AE,KM,0.2641925259237198
AE,KN,0.2771489608919607
AE,KR,0.2031970391297886
AE,KW,0.062261308580384256
AE,KY,0.21100512363539325
AE,KZ,0.16122043218765203
AE,LA,0.1807537998848845
AE,LB,0.12350875696089414
AE,LC,0.19174048265032262
AE,LI,0.37193667802174535
AE,LK,0.15083362216648422
AE,LR,0.19208808290250268
AE,LS,0.20748854543206274
AE,LT,0.23509051423264415
AE,LU,0.1750388290195949
AE,LV,0.16462094684663098
AE,LY,0.17092525405470638
AE,MA,0.14539935592333442
AE,MC,0.3555348681152487
AE,MD,0.17017860050569555
AE,ME,0.19690370577378302
AE,MF,0.576301594265247
AE,MG,0.1857641172233242
AE,MH,0.2950261727502632
AE,MK,0.18527028825203873
AE,ML,0.20275255264746006
AE,MM,0.1596524021800484
AE,MN,0.20200970819374264
AE,MO,0.21393475126987627
AE,MP,0.23558137415752234
AE,MQ,0.2151115670158208
AE,MR,0.17973180939052325
AE,MS,0.5865850096453218
AE,MT,0.1997118830170257
AE,MU,0.15152902585041472
AE,MV,0.1544435138742125
AE,MW,0.21183320286893204
AE,MX,0.19695071619961757
AE,MY,0.1988479264070694
AE,MZ,0.1939046517423587
AE,NA,0.18899294907032926
AE,NC,0.2118574599677222
AE,NE,0.20360453507387366
AE,NG,0.17935375511468
AE,NI,0.20145101637743124
AE,NL,0.16300959313931185
AE,NO,0.18584824662983035
AE,NP,0.16204034611312557
AE,NR,0.5003146256069719
AE,NU,0.4076487915852851
AE,NZ,0.17464114224578486
AE,OM,0.06303555572895103
AE,PA,0.1714200840062322
AE,PE,0.18538397888353486
AE,PF,0.2241698049091605
AE,PG,0.20859002473642707
AE,PH,0.15399081660977643
AE,PK,0.1237352520061834
AE,PL,0.16788833104119139
AE,PM,0.5781539105971257
AE,PR,0.26606381203978346
AE,PS,0.2405011380272164
AE,PT,0.20636569705076235
AE,PW,0.4640970238366606
AE,PY,0.2235700985306044
AE,QA,0.06940849458475873
AE,RE,0.2146217317306448
AE,RO,0.18257732571670482
AE,RS,0.1914309238841383
AE,RU,0.1804015106903456
AE,RW,0.2131313592529538
AE,SA,0.06826407742997354
AE,SB,0.22698964190830395
AE,SC,0.16820716386787993
AE,SE,0.1723928736340672
AE,SG,0.130573845136712
AE,SI,0.18137784945504598
AE,SK,0.17602506497738524
AE,SL,0.23178769200485794
AE,SM,0.4853104504536845
AE,SN,0.19903784337426056
AE,SO,0.19669625944802716
AE,SR,0.18354414900466176
AE,SS,0.2041293897629025
AE,ST,0.25031636799628
AE,SV,0.21481270974121291
AE,SX,0.24801063097624976
AE,SZ,0.21012905661776626
AE,TC,0.27045324897527057
AE,TD,0.2618100415455371
AE,TG,0.21286513165207976
AE,TH,0.2419885976146835
AE,TJ,0.16148248740423687
AE,TK,0.7442865730431708
AE,TL,0.20312811432081734
AE,TM,0.32961890885157563
AE,TN,0.17342993226305137
AE,TO,0.22248379809956975
AE,TR,0.17074188061642026
AE,TT,0.1871527265806937
AE,TV,0.5347236412504796
AE,TW,0.24074606059780002
AE,TZ,0.21233272956703209
AE,UA,0.1710353331319978
AE,UG,0.17859432870740666
AE,US,0.16192622109963473
AE,UY,0.2198907724235012
AE,UZ,0.15526826228616686
AE,VC,0.20918380311925744
AE,VE,0.22786291230023248
AE,VG,0.33030752643856076
AE,VI,0.2797560070692451
AE,VN,0.2560873888307086
AE,VU,0.19931279641541522
AE,WF,0.4992516022494934
AE,WS,0.19731993760205346
AE,XK,0.22015807327767623
AE,YE,0.16514438816230748
AE,YT,0.21410448346131428
AE,ZA,0.15361936084382355
AE,ZM,0.18496993953707064
AE,ZW,0.19690127307255012
AF,AD,0.279232894413738
AF,AE,0.18437230408897243
AF,AF,0.0
AF,AG,0.2566251114620448
AF,AI,0.34387027952486315
AF,AL,0.22400598484931
AF,AM,0.2150509129715582
AF,AO,0.23854660168388941
AF,AR,0.2424286081305589
AF,AS,0.29750437820492714
AF,AT,0.23060100978979037
AF,AU,0.23073757815039653
AF,AW,0.2950730226068098
AF,AZ,0.22100478975258953
AF,BA,0.23904291306480974
AF,BB,0.2378842933568145
AF,BD,0.190584793107329
AF,BE,0.22199882143372007
AF,BF,0.20216839765461359
AF,BG,0.24342564883270668
AF,BH,0.17700933550279496
AF,BI,0.20475286877527177
AF,BJ,0.20754532409706594
AF,BM,0.2906728830823282
AF,BN,0.22393682141080384
AF,BO,0.22581975848117175
AF,BQ,0.39706804909511173
AF,BR,0.23729537322873318
AF,BS,0.2303754205922126
AF,BT,0.18422972053384
AF,BW,0.22880796780488444
AF,BY,0.23596524973456812
AF,BZ,0.22216474597267266
AF,CA,0.21473483998770226
AF,CD,0.21690412881229426
AF,CF,0.19811322105604245
AF,CG,0.2169663523488371
AF,CH,0.21594378702482764
AF,CI,0.20512395435923036
AF,CK,0.4478876866481504
AF,CL,0.24247886994834456
AF,CM,0.20907481316583465
AF,CN,0.23222845563977113
AF,CO,0.2251760783473834
AF,CR,0.2902201669592718
AF,CV,0.22147004547305138
AF,CW,0.276144153362735
AF,CY,0.22251677401759884
AF,CZ,0.22466889041952043
AF,DE,0.21393912918666813
AF,DJ,0.19651425780558607
AF,DK,0.24533077975299356
AF,DM,0.2988057064006425
AF,DO,0.2268094398056193
AF,DZ,0.17468412460426874
AF,EC,0.23489245526770552
AF,EE,0.22243619544609794
AF,EG,0.21404485711551036
AF,ER,0.3417407935965031
AF,ES,0.22521002176173033
AF,ET,0.2133898073716125
AF,FI,0.23066486926544905
AF,FJ,0.18846558488282805
AF,FM,0.2925181080408542
AF,FO,0.345620705642808
AF,FR,0.2149649957872487
AF,GA,0.2111572804493621
AF,GB,0.22252412851357783
AF,GD,0.25430035459135625
AF,GE,0.2260830313147949
AF,GF,0.24173260185536005
AF,GH,0.2090574022175835
AF,GI,0.3472832915162294
AF,GL,0.29931966127519405
AF,GM,0.19907057919972926
AF,GN,0.2031947574651255
AF,GP,0.2625412349687304
AF,GQ,0.304126177356594
AF,GR,0.2348182816163541
AF,GT,0.22973481639464444
AF,GU,0.2494846080119838
AF,GW,0.25940815116167193
AF,GY,0.20412140664179856
AF,HK,0.26946032380884244
AF,HN,0.229446745155783
AF,HR,0.2506049697285938
AF,HT,0.2402662763777621
AF,HU,0.23302207851463952
AF,ID,0.2131077226533501
AF,IE,0.2552850716237983
AF,IL,0.2230381279101067
AF,IM,0.31518068432631763
AF,IN,0.19602139562859378
AF,IQ,0.2123196205568072
AF,IS,0.2837296128681518
AF,IT,0.2426134145594584
AF,JM,0.2288378986138745
AF,JO,0.2649664656677
AF,JP,0.23788372232525645
AF,KE,0.19831352456917084
AF,KG,0.1894894383639617
AF,KH,0.2274393077432647
AF,KI,0.2902949733979515
AF,KM,0.27260999661316465
AF,KN,0.32749606450958924
AF,KR,0.262183436463333
AF,KW,0.1786154273140934
AF,KY,0.27277853653797957
AF,KZ,0.21197972923996888
AF,LA,0.23422260575944265
AF,LB,0.2023154393482316
AF,LC,0.24874464615303737
AF,LI,0.4108317692292677
AF,LK,0.2098033241219085
AF,LR,0.19010011161350715
AF,LS,0.2227535295230042
AF,LT,0.2818223690727357
AF,LU,0.23113484561603181
AF,LV,0.219032095910084
AF,LY,0.20013475676622283
AF,MA,0.19211791792255117
AF,MC,0.40169156588986477
AF,MD,0.2103754024475305
AF,ME,0.24090029272666103
AF,MF,0.5972572250172232
AF,MG,0.19576366960565905
AF,MH,0.3150843397335761
AF,MK,0.22974815860260978
AF,ML,0.19670151126476765
AF,MM,0.19699944243870127
AF,MN,0.2507223684498756
AF,MO,0.271248772825081
AF,MP,0.2784852892445565
AF,MQ,0.2719601236611885
AF,MR,0.183594584566093
AF,MS,0.5972525155849799
AF,MT,0.26227436115634106
AF,MU,0.2216958180698516
AF,MV,0.20415265018869289
AF,MW,0.22103784651398417
AF,MX,0.23314336478345055
AF,MY,0.2549074597172728
AF,MZ,0.20926352922053482
AF,NA,0.21566734003075216
AF,NC,0.2590688903762114
AF,NE,0.19771595625285743
AF,NG,0.1963080249677479
AF,NI,0.2207102608001561
AF,NL,0.2318671161763538
AF,NO,0.23728334437425858
AF,NP,0.18305103454135463
AF,NR,0.5169128895403166
AF,NU,0.42261002383112933
AF,NZ,0.23405474694587747
AF,OM,0.1750852200606946
AF,PA,0.21771962343838047
AF,PE,0.2206210815433456
AF,PF,0.2720215893157655
AF,PG,0.2079870721311473
AF,PH,0.22115348460956696
AF,PK,0.16446168735981415
AF,PL,0.2328196528239982
AF,PM,0.5980016270561903
AF,PR,0.3117886251316232
AF,PS,0.2752893560550549
AF,PT,0.25479979180166346
AF,PW,0.4908273848008582
AF,PY,0.25104165427892755
AF,QA,0.16825117599090844
AF,RE,0.2639222794950654
AF,RO,0.24837702109055104
AF,RS,0.23849611065663245
AF,RU,0.2198665937473374
AF,RW,0.2197231730515955
AF,SA,0.16530090260333152
AF,SB,0.2339855982378808
AF,SC,0.221443384368195
AF,SE,0.2265220405787466
AF,SG,0.20792038294321968
AF,SI,0.2305372773050789
AF,SK,0.23059001992012662
AF,SL,0.21451066617184134
AF,SM,0.5184677593434122
AF,SN,0.21760946911456325
AF,SO,0.18546568544238295
AF,SR,0.23439115110557918
AF,SS,0.1880931716670855
AF,ST,0.2586013693523397
AF,SV,0.24196553694581846
AF,SX,0.2911415742283284
AF,SZ,0.22484849850119915
AF,TC,0.3106039189156319
AF,TD,0.25768634648857236
AF,TG,0.21758704223724346
AF,TH,0.29591775111221497
AF,TJ,0.17342461440922052
AF,TK,0.750199646632779
AF,TL,0.20099232901018882
AF,TM,0.34682968550654336
AF,TN,0.22317942271168612
AF,TO,0.2453494565767309
AF,TR,0.21008060251204408
AF,TT,0.2540843350039623
AF,TV,0.5429369146192746
AF,TW,0.28757089596023133
AF,TZ,0.2223913670504961
AF,UA,0.20452662625895368
AF,UG,0.19362739966278075
AF,US,0.2119615492886463
AF,UY,0.25660139718978936
AF,UZ,0.187908913318933
AF,VC,0.25159523283812846
AF,VE,0.23319322114452912
AF,VG,0.36700506597756644
AF,VI,0.3189723688034801
AF,VN,0.2867394241108532
AF,VU,0.21784338151796934
AF,WF,0.5155731683699865
AF,WS,0.22307606104167765
AF,XK,0.25717780225667364
AF,YE,0.175658878794257
AF,YT,0.2430669826422145
AF,ZA,0.20327164825676802
AF,ZM,0.19784173717569553
AF,ZW,0.20586227637864574
AG,AD,0.22716113683141903
AG,AE,0.20898955125108631
AG,AF,0.2566251114620448
AG,AG,0.0
AG,AI,0.2152651252095048
AG,AL,0.22089965608736128
AG,AM,0.1988695802687801
AG,AO,0.22162899743759956
AG,AR,0.20297869614673691
AG,AS,0.23438623642024603
AG,AT,0.1918939059557161
AG,AU,0.16862351805752984
AG,AW,0.1863581649613404
AG,AZ,0.2232634152070394
AG,BA,0.23555622901418571
AG,BB,0.10912651249086636
AG,BD,0.23535112146895554
AG,BE,0.17690719714857106
AG,BF,0.23526899094607767
AG,BG,0.20625759513432596
AG,BH,0.19768476308991667
AG,BI,0.2212374686693649
AG,BJ,0.2185474791941402
AG,BM,0.19259715333250393
AG,BN,0.20285941606987012
AG,BO,0.1965697917416478
AG,BQ,0.28652724267051155
AG,BR,0.20043382531008547
AG,BS,0.12012696303675541
AG,BT,0.209606196583781
AG,BW,0.1975613595723693
AG,BY,0.2344926395179895
AG,BZ,0.1300132196800473
AG,CA,0.1591253895806256
AG,CD,0.2308590764665065
AG,CF,0.21832039003378512
AG,CG,0.22828068399698698
AG,CH,0.1742818884673648
AG,CI,0.20982636050352554
AG,CK,0.37819880833383646
AG,CL,0.19846184858896487
AG,CM,0.2171220504450414
AG,CN,0.24500756583906047
AG,CO,0.19218557528523406
AG,CR,0.22974339713966718
AG,CV,0.19744547166537418
AG,CW,0.17357962489072598
AG,CY,0.1956791182929164
AG,CZ,0.18793581620362998
AG,DE,0.17955945273407148
AG,DJ,0.21659223022490937
AG,DK,0.20243035867417158
AG,DM,0.15686677074526667
AG,DO,0.1759871362670058
AG,DZ,0.21504395556375278
AG,EC,0.20357329259308465
AG,EE,0.18839507005485268
AG,EG,0.23701382789457437
AG,ER,0.3644628997713202
AG,ES,0.18693917574570662
AG,ET,0.2520160032355121
AG,FI,0.19555997915950607
AG,FJ,0.17111163300906218
AG,FM,0.27063701566064835
AG,FO,0.2847899931161134
AG,FR,0.17346058272987575
AG,GA,0.2065370094665635
AG,GB,0.15833266637790466
AG,GD,0.1145360528227175
AG,GE,0.2029584303768467
AG,GF,0.17361937640670133
AG,GH,0.21061352811468792
AG,GI,0.25885007778148283
AG,GL,0.23950971284398115
AG,GM,0.21809701200766995
AG,GN,0.22668910535648867
AG,GP,0.16742074306113197
AG,GQ,0.30801970644028487
AG,GR,0.1957396282733005
AG,GT,0.19253990993355408
AG,GU,0.1809054686967817
AG,GW,0.27309317294197677
AG,GY,0.11723889002512744
AG,HK,0.24810662728707966
AG,HN,0.1939939715459681
AG,HR,0.21722220215048527
AG,HT,0.22141940747414923
AG,HU,0.1979224906546463
AG,ID,0.22259761832295077
AG,IE,0.18975232883640403
AG,IL,0.21187064479888085
AG,IM,0.23997991624437265
AG,IN,0.2260953109940318
AG,IQ,0.2929691082417186
AG,IS,0.22381736199899493
AG,IT,0.1930461559165786
AG,JM,0.1145345044846664
AG,JO,0.29449910755584985
AG,JP,0.23297113995207575
AG,KE,0.1921522198751935
AG,KG,0.20129419232903623
AG,KH,0.23024422282323032
AG,KI,0.29104978336347076
AG,KM,0.28912063859712145
AG,KN,0.17917350419453637
AG,KR,0.24002598252811957
AG,KW,0.20553132198404322
AG,KY,0.15249432925730833
AG,KZ,0.21399718452016603
AG,LA,0.2256382899488335
AG,LB,0.20315202806400257
AG,LC,0.10545149931751419
AG,LI,0.3525497133961606
AG,LK,0.2141260005020753
AG,LR,0.2008286766596038
AG,LS,0.21208241743423728
AG,LT,0.25379610864332824
AG,LU,0.18209902222391705
AG,LV,0.1902005755871211
AG,LY,0.25528307296101416
AG,MA,0.2159117289536805
AG,MC,0.3361862340280558
AG,MD,0.20298479192562402
AG,ME,0.21933720636714604
AG,MF,0.5020557463538016
AG,MG,0.19968799524233527
AG,MH,0.2831308121957886
AG,MK,0.21551467095223353
AG,ML,0.22672769632200762
AG,MM,0.21226001692464547
AG,MN,0.22650724873987815
AG,MO,0.24827784393732977
AG,MP,0.21494350782809402
AG,MQ,0.1767179589921557
AG,MR,0.23240333113438483
AG,MS,0.4843262725023654
AG,MT,0.1978387264457766
AG,MU,0.176230845547118
AG,MV,0.19946525641843893
AG,MW,0.21503658735424758
AG,MX,0.18576046128834078
AG,MY,0.2505754839812834
AG,MZ,0.2022204417823379
AG,NA,0.1854153553701945
AG,NC,0.204747466847517
AG,NE,0.23255268137044816
AG,NG,0.21141367147833157
AG,NI,0.18998794656556062
AG,NL,0.18672023106605562
AG,NO,0.20684714076523036
AG,NP,0.21992846100627383
AG,NR,0.48488871530134536
AG,NU,0.42950530087461736
AG,NZ,0.1734270609066264
AG,OM,0.20785001040955298
AG,PA,0.17556723741664892
AG,PE,0.19019170025488608
AG,PF,0.21379321053024414
AG,PG,0.21973385189237382
AG,PH,0.2036979298760757
AG,PK,0.22783681974147785
AG,PL,0.18765458215640873
AG,PM,0.5513641913444114
AG,PR,0.22958146413698655
AG,PS,0.3176127963032186
AG,PT,0.2124977210535013
AG,PW,0.45630308601992553
AG,PY,0.21789659289366436
AG,QA,0.1988889613272824
AG,RE,0.21218661860498667
AG,RO,0.21579645436417305
AG,RS,0.21321890756290307
AG,RU,0.223804871294786
AG,RW,0.23363004220454142
AG,SA,0.20967083387359786
AG,SB,0.22444402625725546
AG,SC,0.1607529289651375
AG,SE,0.19477366876082303
AG,SG,0.17794799155915386
AG,SI,0.19729348300513394
AG,SK,0.1946270645182221
AG,SL,0.23401857447975238
AG,SM,0.4518916339808605
AG,SN,0.23019360673092726
AG,SO,0.2399635053146142
AG,SR,0.1686050239947009
AG,SS,0.2251810250404912
AG,ST,0.25591380634536787
AG,SV,0.20392196482426217
AG,SX,0.15503734883066334
AG,SZ,0.21488931872297157
AG,TC,0.20611689049647774
AG,TD,0.286746275255229
AG,TG,0.231158744887338
AG,TH,0.28452999295772485
AG,TJ,0.21152752002504738
AG,TK,0.7568843388969797
AG,TL,0.21412379561478156
AG,TM,0.3586317886804111
AG,TN,0.23666232411349042
AG,TO,0.21471335164298266
AG,TR,0.22310788975559603
AG,TT,0.13947702706796716
AG,TV,0.5360487782439225
AG,TW,0.2704920771022552
AG,TZ,0.24373666939684013
AG,UA,0.20176291340507246
AG,UG,0.1898390345987343
AG,US,0.15116790500711874
AG,UY,0.21759060702499
AG,UZ,0.20213246489180903
AG,VC,0.12162880023648581
AG,VE,0.21539769460188019
AG,VG,0.24126961833471383
AG,VI,0.19264694404319227
AG,VN,0.2939033459363408
AG,VU,0.1910928087376994
AG,WF,0.4934267275834642
AG,WS,0.18890577791240915
AG,XK,0.254762451941689
AG,YE,0.24961527964526742
AG,YT,0.2148304423858145
AG,ZA,0.16766819412951295
AG,ZM,0.19091478904239
AG,ZW,0.20862694349468713
AI,AD,0.262020933530829
AI,AE,0.29891876349203517
AI,AF,0.34387027952486315
AI,AG,0.2152651252095048
AI,AI,0.0
AI,AL,0.30025851918331337
AI,AM,0.2893649099473038
AI,AO,0.29998521708643966
AI,AR,0.28073423245872553
AI,AS,0.27550795927340377
AI,AT,0.2634238353760098
AI,AU,0.2450668978751892
AI,AW,0.24486496137345548
AI,AZ,0.3109914479730844
AI,BA,0.31376841868990457
AI,BB,0.219636320552813
AI,BD,0.32726555207287744
AI,BE,0.24284686326562888
AI,BF,0.3235909577888896
AI,BG,0.281579980657817
AI,BH,0.2880998002140088
AI,BI,0.30763889942817313
AI,BJ,0.30531575889402185
AI,BM,0.240895949155972
AI,BN,0.2891033941379183
AI,BO,0.2762721951396725
AI,BQ,0.2895279883861025
AI,BR,0.2798750518871298
AI,BS,0.22637912034124852
